POSTACCT,JOURNAL,POSTDATE,REFNO,SUFFIX,TRANDATE,CNTRLNO,DESC,AMOUNT,COUNT,SYS_DATE,TYPE,COUNTER,CREDIT_AMT,POSTBY,SYSTEM,BALANCE,UNAPPLIED,STOCK,ORIG_APPLY,FISCAL,INVOICE,INVOICE2,INVOICE3,INVOICE4,INVOICE5,HEDPOST,ORIG_AMT,BATCHNO 
2310,50,2014-10-08,    101230,0000,2014-10-08,,NYS REG - ROSATO,-65.0,0,2014-10-14,9,0,0,Erin Robinson,AC,0.0,0.0,,0,0,,,,,,,-65.0,    101230
1010,50,2014-10-08,    101230,0000,2014-10-08,,NYS REG - ROSATO,65.0,0,2014-10-14,9,0,0,Erin Robinson,AC,0.0,0.0,,0,0,,,,,,,65.0,    101230
1120,50,2014-10-08,    101235,0000,2014-10-08,    974490,RA,-57.5,0,2014-10-14,9,0,0,Erin Robinson,AC,0.0,0.0,,0,0,,,,,,,-57.5,    101235
1010,50,2014-10-08,    101235,0000,2014-10-08,,RA,57.5,0,2014-10-14,9,0,0,Erin Robinson,AC,0.0,0.0,,0,0,,,,,,,57.5,    101235
1110,50,2014-10-08,    101236,0000,2014-10-08,   FT3136A,MILTON DODGE,-22000.0,0,2014-10-14,9,0,0,Erin Robinson,AC,0.0,0.0,,0,0,,,,,,,-22000.0,    101236
1110,50,2014-10-08,    101236,0000,2014-10-08,   FT3176A,MILTON DODGE,-9700.0,0,2014-10-14,9,0,0,Erin Robinson,AC,0.0,0.0,,0,0,,,,,,,-9700.0,    101236
1010,50,2014-10-08,    101236,0000,2014-10-08,,MILTON DODGE,31700.0,0,2014-10-14,9,0,0,Erin Robinson,AC,0.0,0.0,,0,0,,,,,,,31700.0,    101236
1120,50,2014-10-08,    101237,0000,2014-10-08,    176536,RA,-100.0,0,2014-10-14,9,0,0,Erin Robinson,AC,0.0,0.0,,0,0,,,,,,,-100.0,    101237
1010,50,2014-10-08,    101237,0000,2014-10-08,,RA,100.0,0,2014-10-14,9,0,0,Erin Robinson,AC,0.0,0.0,,0,0,,,,,,,100.0,    101237
2310,50,2014-10-08,    101231,0000,2014-10-08,,NYS REG - STEGER,-71.25,0,2014-10-14,9,0,0,Erin Robinson,AC,0.0,0.0,,0,0,,,,,,,-71.25,    101231
1121,50,2014-10-08,    101231,0000,2014-10-08,,NYS REG - STEGER,71.25,0,2014-10-14,9,0,0,Erin Robinson,AC,0.0,0.0,,0,0,,,,,,,71.25,    101231
1010,32,2014-10-08,     31813,0000,2014-10-08,,CC,-107.98,0,2014-10-14,9,0,0,Erin Robinson,AC,-107.98,0.0,,0,0,,,,,,,-107.98,     31813
1121,32,2014-10-08,     31813,0000,2014-10-08,,CC,107.98,0,2014-10-14,9,0,0,Erin Robinson,AC,107.98,0.0,,0,0,,,,,,,107.98,     31813
2310,50,2014-10-08,    101239,0000,2014-10-08,,DERRICK BEAUMONT,-22975.55,0,2014-10-14,9,0,0,Erin Robinson,AC,0.0,0.0,,0,0,,,,,,,-22975.55,    101239
1010,50,2014-10-08,    101239,0000,2014-10-08,,DERRICK BEAUMONT,22975.55,0,2014-10-14,9,0,0,Erin Robinson,AC,0.0,0.0,,0,0,,,,,,,22975.55,    101239
1440,32,2014-10-08,    124886,0000,2014-10-08,,COL,-17.5,0,2014-10-14,9,0,0,Erin Robinson,AC,-17.5,0.0,,0,0,,,,,,,-17.5,    124886
6810,32,2014-10-08,    124886,0000,2014-10-08,,COL,17.5,0,2014-10-14,9,0,0,Erin Robinson,AC,17.5,0.0,,0,0,,,,,,,17.5,    124886
1440,30,2014-10-08,    125094,0000,2014-10-08,,COL,-2.8,0,2014-10-14,9,0,0,Erin Robinson,AC,-2.8,0.0,,0,0,,,,,,,-2.8,    125094
6700,30,2014-10-08,    125094,0000,2014-10-08,,COL,2.8,0,2014-10-14,9,0,0,Erin Robinson,AC,2.8,0.0,,0,0,,,,,,,2.8,    125094
1010,30,2014-10-13,    124459,,2014-09-23,    124459,Cash Sale,1026.71,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124459
1400,30,2014-10-13,    124459,,2014-09-23,    124459,GULINI,-353.14,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124459
2150,30,2014-10-13,    124459,,2014-09-23,    124459,Customer Pay Taxes,-76.05,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124459
5430,30,2014-10-13,    124459,,2014-09-23,    124459,GULINI,-593.16,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124459
5700,30,2014-10-13,    124459,,2014-09-23,    124459,GULINI,-337.5,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124459
5750,30,2014-10-13,    124459,,2014-09-23,    124459,sublet chg,-20.0,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124459
6430,30,2014-10-13,    124459,,2014-09-23,    124459,GULINI,353.14,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124459
6700,30,2014-10-13,    124459,,2014-09-23,    124459,GULINI,88.0,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124459
6750,30,2014-10-13,    124459,,2014-09-23,    124459,sublet cost,20.0,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124459
1440,30,2014-10-13,    124459,,2014-09-23,      6337,GULINI,-88.0,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124459
1441,30,2014-10-13,    124459,,2014-09-23,      6337,sublet cost,-20.0,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124459
1121,30,2014-10-13,    125114,,2014-10-10,    125114,Credit Cards,45.53,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125114
1400,30,2014-10-13,    125114,,2014-10-10,    125114,MARSHALL,-15.39,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125114
2150,30,2014-10-13,    125114,,2014-10-10,    125114,Customer Pay Taxes,-3.38,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125114
5430,30,2014-10-13,    125114,,2014-10-10,    125114,MARSHALL,-22.95,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125114
5700,30,2014-10-13,    125114,,2014-10-10,    125114,MARSHALL,-19.2,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125114
6430,30,2014-10-13,    125114,,2014-10-10,    125114,MARSHALL,15.39,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125114
6700,30,2014-10-13,    125114,,2014-10-10,    125114,MARSHALL,9.8,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125114
1440,30,2014-10-13,    125114,,2014-10-10,      6475,MARSHALL,-9.8,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125114
5840,31,2014-10-13,    125114,,2014-10-10,    125114,MARSHALL,-120.0,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125114
6840,31,2014-10-13,    125114,,2014-10-10,    125114,MARSHALL,52.0,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125114
7750,31,2014-10-13,    125114,,2014-10-10,    125114,Service Dept Policy,120.0,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125114
1440,31,2014-10-13,    125114,,2014-10-10,      5059,MARSHALL,-52.0,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125114
2150,30,2014-10-13,    125132,,2014-10-10,    125132,Customer Pay Taxes,-13.33,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125132
1440,30,2014-10-13,    125132,,2014-10-10,      4113,SULLIVAN,-23.78,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125132
1120,30,2014-10-13,    125132,,2014-10-10,    726551,Charge Account,180.01,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125132
1400,30,2014-10-13,    125132,,2014-10-10,    726551,SULLIVAN,-54.99,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125132
5430,30,2014-10-13,    125132,,2014-10-10,    726551,SULLIVAN,-91.68,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125132
5700,30,2014-10-13,    125132,,2014-10-10,    726551,SULLIVAN,-75.0,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125132
6430,30,2014-10-13,    125132,,2014-10-10,    726551,SULLIVAN,54.99,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125132
6700,30,2014-10-13,    125132,,2014-10-10,    726551,SULLIVAN,23.78,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125132
1010,30,2014-10-13,    125134,,2014-10-10,    125134,Cash Sale,479.43,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125134
1400,30,2014-10-13,    125134,,2014-10-10,    125134,LEMCHAK,-147.53,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125134
2150,30,2014-10-13,    125134,,2014-10-10,    125134,Customer Pay Taxes,-35.52,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125134
5430,30,2014-10-13,    125134,,2014-10-10,    125134,LEMCHAK,-276.71,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125134
5700,30,2014-10-13,    125134,,2014-10-10,    125134,LEMCHAK,-167.2,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125134
6430,30,2014-10-13,    125134,,2014-10-10,    125134,LEMCHAK,147.53,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125134
6700,30,2014-10-13,    125134,,2014-10-10,    125134,LEMCHAK,31.71,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125134
1440,30,2014-10-13,    125134,,2014-10-10,      4113,LEMCHAK,-31.71,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125134
1121,30,2014-10-13,    125135,,2014-10-10,    125135,Credit Cards,167.31,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125135
1400,30,2014-10-13,    125135,,2014-10-10,    125135,LAPOINTE,-25.45,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125135
2150,30,2014-10-13,    125135,,2014-10-10,    125135,Customer Pay Taxes,-12.39,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125135
5430,30,2014-10-13,    125135,,2014-10-10,    125135,LAPOINTE,-42.42,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125135
5700,30,2014-10-13,    125135,,2014-10-10,    125135,LAPOINTE,-112.5,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125135
6430,30,2014-10-13,    125135,,2014-10-10,    125135,LAPOINTE,25.45,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125135
6700,30,2014-10-13,    125135,,2014-10-10,    125135,LAPOINTE,50.0,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125135
1440,30,2014-10-13,    125135,,2014-10-10,      6337,LAPOINTE,-50.0,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125135
1010,30,2014-10-13,    125136,,2014-10-10,    125136,Cash Sale,115.52,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125136
1400,30,2014-10-13,    125136,,2014-10-10,    125136,KNAPP,-29.22,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125136
2150,30,2014-10-13,    125136,,2014-10-10,    125136,Customer Pay Taxes,-7.16,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125136
5430,30,2014-10-13,    125136,,2014-10-10,    125136,KNAPP,-44.91,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125136
5700,30,2014-10-13,    125136,,2014-10-10,    125136,KNAPP,-70.45,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125136
6430,30,2014-10-13,    125136,,2014-10-10,    125136,KNAPP,29.22,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125136
6700,30,2014-10-13,    125136,,2014-10-10,    125136,KNAPP,19.04,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125136
7731,30,2014-10-13,    125136,,2014-10-10,    125136,COUPON,7.0,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125136
1440,30,2014-10-13,    125136,,2014-10-10,      4113,KNAPP,-19.04,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125136
1121,30,2014-10-13,    125139,,2014-10-10,    125139,Credit Cards,115.55,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125139
1400,30,2014-10-13,    125139,,2014-10-10,    125139,NEVILLE,-44.76,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125139
2150,30,2014-10-13,    125139,,2014-10-10,    125139,Customer Pay Taxes,-8.56,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125139
5430,30,2014-10-13,    125139,,2014-10-10,    125139,NEVILLE,-57.54,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125139
5700,30,2014-10-13,    125139,,2014-10-10,    125139,NEVILLE,-49.45,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125139
6430,30,2014-10-13,    125139,,2014-10-10,    125139,NEVILLE,44.76,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125139
6700,30,2014-10-13,    125139,,2014-10-10,    125139,NEVILLE,14.0,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125139
1440,30,2014-10-13,    125139,,2014-10-10,      6475,NEVILLE,-14.0,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125139
1010,30,2014-10-13,    125140,,2014-10-10,    125140,Cash Sale,16.15,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125140
2150,30,2014-10-13,    125140,,2014-10-10,    125140,Customer Pay Taxes,-1.2,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125140
5700,30,2014-10-13,    125140,,2014-10-10,    125140,PARSONS,-14.95,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125140
6700,30,2014-10-13,    125140,,2014-10-10,    125140,PARSONS,5.6,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125140
1440,30,2014-10-13,    125140,,2014-10-10,      6475,PARSONS,-5.6,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125140
1121,30,2014-10-13,    125142,,2014-10-10,    125142,Credit Cards,43.37,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125142
1400,30,2014-10-13,    125142,,2014-10-10,    125142,DELSIGNORE,-15.39,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125142
2150,30,2014-10-13,    125142,,2014-10-10,    125142,Customer Pay Taxes,-3.22,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125142
5430,30,2014-10-13,    125142,,2014-10-10,    125142,DELSIGNORE,-22.95,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125142
5700,30,2014-10-13,    125142,,2014-10-10,    125142,DELSIGNORE,-23.2,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125142
6430,30,2014-10-13,    125142,,2014-10-10,    125142,DELSIGNORE,15.39,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125142
6700,30,2014-10-13,    125142,,2014-10-10,    125142,DELSIGNORE,8.83,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125142
7731,30,2014-10-13,    125142,,2014-10-10,    125142,COUPON,6.0,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125142
1440,30,2014-10-13,    125142,,2014-10-10,      9439,DELSIGNORE,-8.83,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125142
1010,30,2014-10-13,    125143,,2014-10-10,    125143,Cash Sale,45.53,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125143
1400,30,2014-10-13,    125143,,2014-10-10,    125143,NIVER,-16.99,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125143
2150,30,2014-10-13,    125143,,2014-10-10,    125143,Customer Pay Taxes,-3.38,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125143
5430,30,2014-10-13,    125143,,2014-10-10,    125143,NIVER,-22.95,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125143
5700,30,2014-10-13,    125143,,2014-10-10,    125143,NIVER,-19.2,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125143
6430,30,2014-10-13,    125143,,2014-10-10,    125143,NIVER,16.99,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125143
6700,30,2014-10-13,    125143,,2014-10-10,    125143,NIVER,8.4,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125143
1440,30,2014-10-13,    125143,,2014-10-10,      6475,NIVER,-8.4,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125143
1121,30,2014-10-13,    125145,,2014-10-10,    125145,Credit Cards,16.15,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125145
2150,30,2014-10-13,    125145,,2014-10-10,    125145,Customer Pay Taxes,-1.2,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125145
5700,30,2014-10-13,    125145,,2014-10-10,    125145,LANG,-14.95,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125145
6700,30,2014-10-13,    125145,,2014-10-10,    125145,LANG,4.76,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125145
1440,30,2014-10-13,    125145,,2014-10-10,      4113,LANG,-4.76,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125145
1121,30,2014-10-13,    125146,,2014-10-10,    125146,Credit Cards,16.15,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125146
2150,30,2014-10-13,    125146,,2014-10-10,    125146,Customer Pay Taxes,-1.2,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125146
5700,30,2014-10-13,    125146,,2014-10-10,    125146,SEAMANS,-14.95,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125146
6700,30,2014-10-13,    125146,,2014-10-10,    125146,SEAMANS,7.06,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125146
1440,30,2014-10-13,    125146,,2014-10-10,      9439,SEAMANS,-7.06,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125146
1121,30,2014-10-13,    125147,,2014-10-10,    125147,Credit Cards,148.94,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125147
1400,30,2014-10-13,    125147,,2014-10-10,    125147,SLOWEY,-99.8,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125147
2150,30,2014-10-13,    125147,,2014-10-10,    125147,Customer Pay Taxes,-11.04,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125147
5430,30,2014-10-13,    125147,,2014-10-10,    125147,SLOWEY,-129.95,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125147
5700,30,2014-10-13,    125147,,2014-10-10,    125147,SLOWEY,-12.95,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125147
6430,30,2014-10-13,    125147,,2014-10-10,    125147,SLOWEY,99.8,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125147
6700,30,2014-10-13,    125147,,2014-10-10,    125147,SLOWEY,4.76,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125147
7731,30,2014-10-13,    125147,,2014-10-10,    125147,COUPON,5.0,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125147
1440,30,2014-10-13,    125147,,2014-10-10,      4113,SLOWEY,-4.76,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125147
1121,30,2014-10-13,    125149,,2014-10-11,    125149,Credit Cards,99.53,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125149
1400,30,2014-10-13,    125149,,2014-10-11,    125149,BARBER,-15.72,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125149
2150,30,2014-10-13,    125149,,2014-10-11,    125149,Customer Pay Taxes,-7.38,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125149
5430,30,2014-10-13,    125149,,2014-10-11,    125149,BARBER,-22.95,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125149
5700,30,2014-10-13,    125149,,2014-10-11,    125149,BARBER,-69.2,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125149
6430,30,2014-10-13,    125149,,2014-10-11,    125149,BARBER,15.72,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125149
6700,30,2014-10-13,    125149,,2014-10-11,    125149,BARBER,20.61,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125149
1440,30,2014-10-13,    125149,,2014-10-11,      4113,BARBER,-20.61,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125149
1121,30,2014-10-13,    125150,,2014-10-11,    125150,Credit Cards,77.32,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125150
1400,30,2014-10-13,    125150,,2014-10-11,    125150,COLLINS,-24.21,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125150
2150,30,2014-10-13,    125150,,2014-10-11,    125150,Customer Pay Taxes,-5.73,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125150
5430,30,2014-10-13,    125150,,2014-10-11,    125150,COLLINS,-34.64,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125150
5700,30,2014-10-13,    125150,,2014-10-11,    125150,COLLINS,-41.95,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125150
6430,30,2014-10-13,    125150,,2014-10-11,    125150,COLLINS,24.21,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125150
6700,30,2014-10-13,    125150,,2014-10-11,    125150,COLLINS,18.2,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125150
7731,30,2014-10-13,    125150,,2014-10-11,    125150,COUPON,5.0,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125150
1440,30,2014-10-13,    125150,,2014-10-11,      6475,COLLINS,-18.2,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125150
1121,30,2014-10-13,    125151,,2014-10-11,    125151,Credit Cards,59.43,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125151
1400,30,2014-10-13,    125151,,2014-10-11,    125151,CLAPP,-23.44,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125151
2150,30,2014-10-13,    125151,,2014-10-11,    125151,Customer Pay Taxes,-4.41,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125151
5430,30,2014-10-13,    125151,,2014-10-11,    125151,CLAPP,-32.82,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125151
5700,30,2014-10-13,    125151,,2014-10-11,    125151,CLAPP,-22.2,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125151
6430,30,2014-10-13,    125151,,2014-10-11,    125151,CLAPP,23.44,1,2014-10-14,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125151
